date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:07:33	19689/19689	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:53:06%20GMT	https://www.codehiddenlanguage.com/Chapter27a/TestSuiteLowerCase.asm.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter27a/TestSuiteLowerCase.asm.js	(from https://www.codehiddenlanguage.com/Chapter27a/)
15:07:34	24887/24887	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:53:03%20GMT	https://www.codehiddenlanguage.com/Chapter27a/LocalStorageLib.240618.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter27a/LocalStorageLib.240618.js	(from https://www.codehiddenlanguage.com/Chapter27a/)
15:07:35	32682/32682	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:53:02%20GMT	https://www.codehiddenlanguage.com/Chapter27a/I8080Emulator.240618.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter27a/I8080Emulator.240618.js	(from https://www.codehiddenlanguage.com/Chapter27a/)
15:07:36	39314/39314	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:53:00%20GMT	https://www.codehiddenlanguage.com/Chapter27a/I8080Assembler.240618.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter27a/I8080Assembler.240618.js	(from https://www.codehiddenlanguage.com/Chapter27a/)
15:07:37	4679/4679	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:52:56%20GMT	https://www.codehiddenlanguage.com/Chapter27a/EmulatorEditor.240618.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter27a/EmulatorEditor.240618.js	(from https://www.codehiddenlanguage.com/Chapter27a/)
15:07:38	17523/17523	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:52:57%20GMT	https://www.codehiddenlanguage.com/Chapter27a/EmulatorEditorMenu.240618.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter27a/EmulatorEditorMenu.240618.js	(from https://www.codehiddenlanguage.com/Chapter27a/)
15:07:39	5998/5998	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:52:59%20GMT	https://www.codehiddenlanguage.com/Chapter27a/EmulatorMemory.240618.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter27a/EmulatorMemory.240618.js	(from https://www.codehiddenlanguage.com/Chapter27a/)
15:07:40	5195/5195	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:52:55%20GMT	https://www.codehiddenlanguage.com/Chapter27a/EmulatorCPU.240618.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter27a/EmulatorCPU.240618.js	(from https://www.codehiddenlanguage.com/Chapter27a/)
15:07:41	2711/2711	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:52:53%20GMT	https://www.codehiddenlanguage.com/Chapter27a/EmulatorConsole.240618.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter27a/EmulatorConsole.240618.js	(from https://www.codehiddenlanguage.com/Chapter27a/)
15:07:42	2364/2364	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:52:52%20GMT	https://www.codehiddenlanguage.com/Chapter27a/EmulatorConnections.240618.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter27a/EmulatorConnections.240618.js	(from https://www.codehiddenlanguage.com/Chapter27a/)
15:07:43	20458/20458	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2015:53:11%20GMT	https://www.codehiddenlanguage.com/Chapter27b/DisplayingBasicInformation.html	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter27b/DisplayingBasicInformation.html	(from https://www.codehiddenlanguage.com/Chapter27b/)
15:07:44	20572/20572	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2015:53:17%20GMT	https://www.codehiddenlanguage.com/Chapter27b/HandlingEvents.html	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter27b/HandlingEvents.html	(from https://www.codehiddenlanguage.com/Chapter27b/)
15:07:45	12994/12994	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2015:53:10%20GMT	https://www.codehiddenlanguage.com/Chapter27b/ColorSelector.html	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter27b/ColorSelector.html	(from https://www.codehiddenlanguage.com/Chapter27b/)
15:07:46	12293/12293	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2015:53:19%20GMT	https://www.codehiddenlanguage.com/Chapter27b/HexadecimalCalculator.html	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter27b/HexadecimalCalculator.html	(from https://www.codehiddenlanguage.com/Chapter27b/)
15:07:47	20172/20172	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2015:53:13%20GMT	https://www.codehiddenlanguage.com/Chapter27b/DotMatrixClock.html	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter27b/DotMatrixClock.html	(from https://www.codehiddenlanguage.com/Chapter27b/)
15:07:48	14545/14545	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2015:53:14%20GMT	https://www.codehiddenlanguage.com/Chapter27b/DrawCircles.html	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter27b/DrawCircles.html	(from https://www.codehiddenlanguage.com/Chapter27b/)
15:07:49	12610/12610	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2015:53:21%20GMT	https://www.codehiddenlanguage.com/Chapter27b/LawOfCosines.html	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter27b/LawOfCosines.html	(from https://www.codehiddenlanguage.com/Chapter27b/)
15:07:50	11717/11717	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2015:53:09%20GMT	https://www.codehiddenlanguage.com/Chapter27b/AnalogClock.html	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter27b/AnalogClock.html	(from https://www.codehiddenlanguage.com/Chapter27b/)
15:07:51	25223/25223	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2015:53:16%20GMT	https://www.codehiddenlanguage.com/Chapter27b/FourteenFifteenPuzzle.html	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter27b/FourteenFifteenPuzzle.html	(from https://www.codehiddenlanguage.com/Chapter27b/)
15:07:52	13631/13631	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2015:53:24%20GMT	https://www.codehiddenlanguage.com/Chapter27b/SpinPaint.html	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter27b/SpinPaint.html	(from https://www.codehiddenlanguage.com/Chapter27b/)
15:07:53	18098/18098	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2015:53:23%20GMT	https://www.codehiddenlanguage.com/Chapter27b/LissajousCurves.html	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter27b/LissajousCurves.html	(from https://www.codehiddenlanguage.com/Chapter27b/)
